80000000,3.6731,3,-1.041770051,,,,,,,,
81200000,3.5167,3,-1.419718666,,,,,,,,
82300000,3.4351,3,-1.623637406,,,,,,,,
83500000,3.4821,3,-1.505600311,,,,,,,,
84800000,3.3725,3,-1.783385928,,,,,,,,
86000000,3.3698,3,-1.790342575,,,,,,,,
87200000,3.3429,3,-1.85995739,,,,,,,,
88500000,3.3476,3,-1.847753911,,,,,,,,
89800000,3.3292,3,-1.895627375,,,,,,,,
91100000,3.3278,3,-1.899280746,,,,,,,,
92400000,3.3838,3,-1.754331373,,,,,,,,
93800000,3.3435,3,-1.858398544,,,,,,,,
95100000,3.3651,3,-1.802465603,,,,,,,,
96500000,3.5055,3,-1.447425665,,,,,,,,
97900000,3.4123,3,-1.681480971,,,,,,,,
99300000,3.4584,3,-1.564920644,,,,,,,,
100800000,3.7011,3,-0.975808705,,,,,,,,
102300000,3.5419,3,-1.357699186,,,,,,,,
103700000,3.5608,3,-1.311473469,,,,,,,,
105300000,3.8569,3,-0.617657518,,,,,,,,
106800000,3.5108,3,-1.434303301,,,,,,,,
108300000,3.8063,3,-0.732364795,,,,,,,,
109900000,3.9841,3,-0.335820483,,,,,,,,
111500000,3.6312,3,-1.1414217,,,,,,,,
113100000,4.1011,3,-0.084417912,,,,,,,,
114800000,4.0074,3,-0.285171217,,,,,,,,
116400000,3.7816,3,-0.788913308,,,,,,,,
118100000,4.2727,3,0.271622919,,,,,,,,
119900000,3.8254,3,-0.688888024,,,,,,,,
121600000,3.9704,3,-0.365739851,,,,,,,,
123400000,4.0291,3,-0.238264165,,,,,,,,
125200000,3.6848,3,-1.014146682,,,,,,,,
127000000,3.9393,3,-0.434043973,,,,,,,,
128800000,3.5993,3,-1.218064166,,,,,,,,
130700000,3.6193,3,-1.169933438,,,,,,,,
132600000,3.5379,3,-1.367514029,,,,,,,,
134500000,3.3233,3,-1.911034143,,,,,,,,
136500000,3.4303,3,-1.635783028,,,,,,,,
138500000,3.183,3,-2.285692322,,,,,,,,
140500000,3.296,3,-1.982681034,,,,,,,,
142500000,3.1099,3,-2.487496607,,,,,,,,
144600000,3.1876,3,-2.273148731,,,,,,,,
146700000,3.1226,3,-2.452097987,,,,,,,,
148800000,3.1219,3,-2.45404534,,,,,,,,
151000000,3.1661,3,-2.331932539,,,,,,,,
153200000,3.1649,3,-2.335225247,,,,,,,,
155400000,3.2055,3,-2.22450947,,,,,,,,
157700000,3.3127,3,-1.93878294,,,,,,,,
160000000,3.242,3,-2.126164884,,,,,,,,
162300000,3.42,3,-1.661902973,,,,,,,,
164700000,3.3609,3,-1.813313281,,,,,,,,
167100000,3.4186,3,-1.665459329,,,,,,,,
169500000,3.4803,3,-1.510091464,,,,,,,,
172000000,3.513,3,-1.428862099,,,,,,,,
174500000,3.4266,3,-1.645156883,,,,,,,,
177000000,3.6153,3,-1.179538271,,,,,,,,
179600000,3.4664,3,-1.544851574,,,,,,,,
182200000,3.4455,3,-1.597380009,,,,,,,,
184800000,3.5777,3,-1.270346675,,,,,,,,
187500000,3.3272,3,-1.900846947,,,,,,,,
190300000,3.3681,3,-1.794725547,,,,,,,,
193000000,3.3579,3,-1.821069925,,,,,,,,
195800000,3.2531,3,-2.096476821,,,,,,,,
198700000,3.1873,3,-2.27396624,,,,,,,,
201600000,3.1173,3,-2.466853104,,,,,,,,
204500000,3.2062,3,-2.222612899,,,,,,,,
207500000,3.1605,3,-2.347309201,,,,,,,,
210500000,3.0611,3,-2.624874747,,,,,,,,
213600000,3.1895,3,-2.267972965,,,,,,,,
216700000,3.3106,3,-1.94429088,,,,,,,,
219800000,3.3114,3,-1.942192205,,,,,,,,
223000000,3.3772,3,-1.771289482,,,,,,,,
226300000,3.3984,3,-1.716935193,,,,,,,,
229600000,3.3388,3,-1.870616998,,,,,,,,
232900000,3.4242,3,-1.651242636,,,,,,,,
236300000,3.5533,3,-1.329787576,,,,,,,,
239700000,3.4053,3,-1.699317527,,,,,,,,
243200000,3.1669,3,-2.329738094,,,,,,,,
246700000,3.0957,3,-2.527247751,,,,,,,,
250300000,3.0848,3,-2.55788485,,,,,,,,
254000000,3.0613,3,-2.624307265,,,,,,,,
257700000,3.032,3,-2.707841155,,,,,,,,
261400000,3.0486,3,-2.660416189,,,,,,,,
265200000,3.0723,3,-2.593152677,,,,,,,,
269100000,3.0996,3,-2.51631205,,,,,,,,
273000000,3.2041,3,-2.228303855,,,,,,,,
277000000,3.3554,3,-1.827539091,,,,,,,,
281000000,3.457,3,-1.568437504,,,,,,,,
285100000,3.4652,3,-1.54785898,,,,,,,,
289200000,3.4405,3,-1.609993851,,,,,,,,
293400000,3.4522,3,-1.58050613,,,,,,,,
297700000,3.4841,3,-1.500612863,,,,,,,,
302000000,3.4844,3,-1.499864993,,,,,,,,
306400000,3.4538,3,-1.576481391,,,,,,,,
310900000,3.3875,3,-1.744839017,,,,,,,,5.744834224
315400000,3.3276,3,-1.899802782,,,,,,,,
320000000,3.2487,3,-2.108232926,,,,,,,,
324600000,3.1937,3,-2.256542728,,,,,,,,
329400000,3.1837,3,-2.283782346,,,,,,,,
334100000,3.1869,3,-2.27505637,,,,,,,,
339000000,3.1962,3,-2.249746151,,,,,,,,
343900000,3.2387,3,-2.135010669,,,,,,,,
348900000,3.3171,3,-1.927253808,,,,,,,,
354000000,3.4168,3,-1.670033926,,,,,,,,
359200000,3.3919,3,-1.733564296,,,,,,,,
364400000,3.2508,3,-2.102620073,,,,,,,,
369700000,3.1286,3,-2.435424275,,,,,,,,
375100000,3.1111,3,-2.484145677,,,,,,,,
380500000,3.137,3,-2.41213472,,,,,,,,
386000000,3.132,3,-2.425990027,,,,,,,,
391700000,3.0902,3,-2.542693331,,,,,,,,
397400000,3.0121,3,-2.765037372,,,,,,,,
403100000,3.1998,3,-2.239968413,,,,,,,,
409000000,3.5895,3,-1.241745941,,,,,,,,
415000000,3.3588,3,-1.818742204,,,,,,,,
421000000,3.1692,3,-2.323432149,,,,,,,,
427100000,3.3933,3,-1.729979952,,,,,,,,
433300000,3.3514,3,-1.837899788,,,,,,,,
439600000,3.1501,3,-2.37593828,,,,,,,,
446000000,3.0973,3,-2.522759644,,,,,,,,
452500000,2.8575,3,-3.222700313,,,,,,,,
459100000,2.9564,3,-2.927161222,,,,,,,,
465800000,2.8665,3,-3.195386172,,,,,,,,
472500000,2.8821,3,-3.148244186,,,,,,,,
479400000,3.0713,3,-2.595980299,,,,,,,,
486400000,2.995,3,-2.81448856,,,,,,,,
493500000,2.9234,3,-3.024660242,,,,,,,,
500600000,2.9576,3,-2.923636343,,,,,,,,
507900000,2.8206,3,-3.335595063,,,,,,,,
515300000,2.8862,3,-3.135896647,,,,,,,,
522800000,2.8505,3,-3.244004188,,,,,,,,
530400000,2.8288,3,-3.310380228,,,,,,,,
538100000,2.8917,3,-3.119360395,,,,,,,,
545900000,2.9172,3,-3.043100997,,,,,,,,
553900000,2.5501,3,-4.211280869,,,,,,,,
561900000,2.7994,3,-3.401125929,,,,,,,,
570100000,2.9492,3,-2.94834059,,,,,,,,
578400000,3.045,3,-2.670679155,,,,,,,,
586800000,3.1219,3,-2.45404534,,,,,,,,
595400000,3.0703,3,-2.598808842,,,,,,,,
604000000,3.2646,3,-2.065825569,,,,,,,,
612800000,3.6966,3,-0.986375911,,,,,,,,
621700000,3.7574,3,-0.844676474,,,,,,,,
630800000,3.4866,3,-1.494382578,,,,,,,,
639900000,3.1304,3,-2.430428397,,,,,,,,
649200000,2.8574,3,-3.223004287,,,,,,,,
658700000,2.7767,3,-3.471845889,,,,,,,,
668300000,2.6846,3,-3.764833377,,,,,,,,
678000000,2.6498,3,-3.878163179,,,,,,,,
687800000,2.6869,3,-3.757395028,,,,,,,,
697800000,2.8575,3,-3.222700313,,,,,,,,
708000000,2.97,3,-2.887296108,,,,,,,,
718300000,2.8845,3,-3.141014229,,,,,,,,
728700000,3.0013,3,-2.79623693,,,,,,,,
739300000,3.1806,3,-2.292244002,,,,,,,,
750100000,2.882,3,-3.148545565,,,,,,,,
761000000,2.8383,3,-3.28125915,,,,,,,,
772100000,2.6707,3,-3.809922966,,,,,,,,
783300000,2.2826,3,-5.173828836,,,,,,,,
794700000,2.5001,3,-4.383277492,,,,,,,,
806200000,2.6019,3,-4.036613072,,,,,,,,
818000000,2.1713,3,-5.608028447,,,,,,,,
829900000,2.3957,3,-4.753776437,,,,,,,,
841900000,2.3405,3,-4.956252185,,,,,,,,
854200000,2.9373,3,-2.983458989,,,,,,,,
866600000,2.8541,3,-3.233041383,,,,,,,,
879200000,2.5366,3,-4.257385332,,,,,,,,
892000000,2.4702,3,-4.487782747,,,,,,,,
905000000,2.4181,3,-4.672939953,,,,,,,,
918100000,2.3582,3,-4.890812394,,,,,,,,
931500000,2.0776,3,-5.991186362,,,,,,,,
945000000,2.1094,3,-5.859246261,,,,,,,,
958800000,2.1855,3,-5.551408878,,,,,,,,
972700000,2.1031,3,-5.885226627,,,,,,,,
986900000,2.284,3,-5.168503103,,,,,,,,
1001200000,2.706,3,-0.895869249,,,,,,,,
1015800000,2.865,3,-0.399932568,,,,,,,,
1030600000,2.8333,3,-0.496573862,,,,,,,,
1045600000,2.7325,3,-0.811221682,,,,,,,,
1060800000,2.7857,3,-0.643738211,,,,,,,,
1076200000,2.8446,3,-0.46200098,,,,,,,,
1091800000,2.9458,3,-0.158359938,,,,,,,,
1107700000,2.837,3,-0.485238378,,,,,,,,
1123800000,2.656,3,-1.05786368,,,,,,,,
1140200000,2.6571,3,-1.054267106,,,,,,,,
1156800000,2.6382,3,-1.116270774,,,,,,,,
1173600000,2.5795,3,-1.31171445,,,,,,,,
1190700000,2.5239,3,-1.500982222,,,,,,,,
1208000000,2.5754,3,-1.325531267,,,,,,,,
1225500000,2.6441,3,-1.096867571,,,,,,,,
1243400000,2.6876,3,-0.955132446,,,,,,,,
1261500000,2.4928,3,-1.608676375,,,,,,,,
1279800000,2.3833,3,-1.998850835,,,,,,,,
1298400000,2.5359,3,-1.45978262,,,,,,,,
1317300000,2.6079,3,-1.216606407,,,,,,,,
1336500000,2.5162,3,-1.527521934,,,,,,,,
1355900000,2.5892,3,-1.279113127,,,,,,,,
1375600000,2.5885,3,-1.281461708,,,,,,,,
1395600000,2.5669,3,-1.354246095,,,,,,,,
1415900000,2.4419,3,-1.787867597,,,,,,,,
1436500000,2.2486,3,-2.504180968,,,,,,,,
1457400000,2.3501,3,-2.120698244,,,,,,,,
1478600000,2.3449,3,-2.139938562,,,,,,,,
1500100000,2.4309,3,-1.827083222,,,,,,,,
1521900000,2.475,3,-1.670921029,,,,,,,,
1544100000,2.2932,3,-2.333586432,,,,,,,,
1566500000,2.4931,3,-1.60763112,,,,,,,,
1589300000,2.4182,3,-1.872580758,,,,,,,,
1612400000,2.2689,3,-2.426117992,,,,,,,,
1635900000,2.3628,3,-2.073885851,,,,,,,,
1659700000,2.3153,3,-2.250279659,,,,,,,,
1683800000,2.5405,3,-1.444041109,,,,,,,,
1708300000,2.5286,3,-1.484822422,,,,,,,,
1733100000,2.3614,3,-2.079033916,,,,,,,,
1758400000,2.3253,3,-2.212845262,,,,,,,,
1783900000,2.3976,3,-1.946890496,,,,,,,,
1809900000,2.3453,3,-2.138457023,,,,,,,,
1836200000,2.2113,3,-2.649471776,,,,,,,,
1862900000,2.198,3,-2.701871333,,,,,,,,
1890000000,2.5089,3,-1.552758064,,,,,,,,
1917500000,2.3511,3,-2.117003065,,,,,,,,
1945400000,2.4913,3,-1.613904534,,,,,,,,
1973700000,2.2803,3,-2.382585349,,,,,,,,
2002400000,2.4008,3,-1.935305446,,,,,,,,
2031500000,2.476,3,-1.667412287,,,,,,,,
2061100000,2.5166,3,-1.526141249,,,,,,,,
2091000000,2.3344,3,-2.178919603,,,,,,,,
2121400000,2.3001,3,-2.307490735,,,,,,,,
2152300000,2.2277,3,-2.585290997,,,,,,,,
2183600000,2.2155,3,-2.632990007,,,,,,,,
2215400000,2.0181,3,-3.443571446,,,,,,,,
2247600000,2.3043,3,-2.291644698,,,,,,,,
2280300000,2.2187,3,-2.620453427,,,,,,,,
2313400000,2.3295,3,-2.197170799,,,,,,,,
2347100000,2.1225,3,-3.005471116,,,,,,,,
2381200000,1.9037,3,-3.950454896,,,,,,,,
2415900000,2.2137,3,-2.640049793,,,,,,,,
2451000000,2.0213,3,-3.429809574,,,,,,,,
2486600000,1.8981,3,-3.976043311,,,,,,,,
2522800000,1.9277,3,-3.841636147,,,,,,,,
2559500000,1.7487,3,-4.688118894,,,,,,,,
2596700000,1.6892,3,-4.988803639,,,,,,,,
2634500000,1.851,3,-4.194296719,,,,,,,,
2672800000,1.9684,3,-3.660157967,,,,,,,,
2711700000,1.8056,3,-4.409994173,,,,,,,,
2751100000,1.6437,3,-5.225973991,,,,,,,,
2791100000,1.5156,3,-5.930733162,,,,,,,,
2831700000,1.3711,3,-6.801042478,,,,,,,,
2872900000,1.2982,3,-7.275592998,,,,,,,,
2914700000,1.3318,3,-7.053644883,,,,,,,,
2957100000,1.1814,3,-8.09448576,,,,,,,,
3000100000,0.8853,3,-10.60061581,,,,,,,,
3043800000,1.0713,3,-8.944203,,,,,,,,
3088000000,1.0333,3,-9.25789651,,,,,,,,
3132900000,1.1948,3,-7.99652082,,,,,,,,
3178500000,1.347,3,-6.95507318,,,,,,,,
3224700000,1.3626,3,-6.855057402,,,,,,,,
3271600000,1.4421,3,-6.362517557,,,,,,,,
3319200000,1.8558,3,-4.171801687,,,,,,,,
3367500000,1.7813,3,-4.527683736,,,,,,,,
3416500000,1.9435,3,-3.770734195,,,,,,,,
3466200000,2.0262,3,-3.408778874,,,,,,,,
3516600000,1.9641,3,-2.679153182,,,,,,,,
3567700000,1.967,3,-2.666337896,,,,,,,,
3619600000,1.7914,3,-3.478573697,,,,,,,,
3672300000,1.8537,3,-3.181636096,,,,,,,,
3725700000,1.6878,3,-3.996005443,,,,,,,,
3779900000,1.5032,3,-5.002089753,,,,,,,,
3834800000,1.6736,3,-5.069391751,,,,,,,,
3890600000,1.477,3,-6.154815188,,,,,,,,
3947200000,1.451,3,-6.309076846,,,,,,,,
4004600000,1.3946,3,-6.653431877,,,,,,,,
4062900000,1.358,3,-6.884429696,,,,,,,,
4121900000,1.5391,3,-5.797088331,,,,,,,,
4181900000,1.4452,3,-6.343866036,,,,,,,,
4242700000,1.4599,3,-6.255962923,,,,,,,,
4304400000,1.5712,3,-5.617795686,,,,,,,,
4367000000,1.3156,3,-7.159947798,,,,,,,,
4430600000,1.4318,3,-6.424777933,,,,,,,,
4495000000,1.4023,3,-6.605606414,,,,,,,,
4560400000,1.526,3,-5.871334422,,,,,,,,
4626700000,1.5432,3,-5.773980802,,,,,,,,
4694000000,1.6885,3,-4.992403795,,,,,,,,
4762300000,1.5952,3,-5.486122275,,,,,,,,
4831500000,1.6739,3,-5.067834907,,,,,,,,
4901800000,1.6142,3,-5.383278235,,,,,,,,
4973100000,1.8353,3,-4.268283802,,,,,,,,
5045400000,1.6991,3,-4.938046297,,,,,,,,
5118800000,1.7305,3,-4.778993022,,,,,,,,
5193300000,1.616,3,-5.373597966,,,,,,,,
5268800000,1.428,3,-6.447860946,,,,,,,,
5345400000,1.5863,3,-5.53471861,,,,,,,,
5423200000,1.5562,3,-5.701116875,,,,,,,,
5502100000,1.2307,3,-7.73938108,,,,,,,,
5582100000,1.5198,3,-5.906696291,,,,,,,,
5663300000,1.4776,3,-6.151287446,,,,,,,,
5745600000,1.4553,3,-6.284,,,,,,,,
5.83E+09,1.4553,3,-6.1,,,,,,,,
5.90E+09,1.4553,3,-6.28,,,,,,,,
6000000000,1.4553,3,-6.283374507,,,,,,,,
